"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"1542","2866-1","Attraction Centre",1998,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",43,2,24,0,NA,0,NA
"1543","2879-1","Desert Expedition",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Retail - limited",196,5,1195,4.2,NA,1,140
"1544","2891-1","Wizard Trader",1998,"Castle","Historical","Dragon Knights","Normal","Box",0,"Promotional",17,1,418,0,NA,0,NA
"1545","2892-1","Thunder Arrow Boat",1998,"Castle","Historical","Royal Knights","Normal","Polybag",0,"Promotional",20,1,363,0,NA,0,NA
"1546","2907-1","Play Desk Set, Blue",1998,"Freestyle","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",303,2,39,0,NA,0,NA
"1547","2962-1","Res-Q Lifeguard",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Promotional",70,2,711,0,NA,0,NA
"1548","2963-1","Extreme Team Racer",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Promotional",84,1,1277,4.2,NA,0,NA
"1549","2964-1","Space Spider",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Promotional",45,1,613,0,NA,0,NA
"1550","2965-1","Hornet Scout",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Promotional",73,2,786,0,NA,0,NA
"1551","2995-1","Adventurers Car",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail - limited",68,2,1824,4.1,NA,0,NA
"1552","2996-1","Adventurers Tomb",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail - limited",81,2,695,3.6,NA,0,NA
"1553","2997-1","Duplo Bucket",1998,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",40,1,49,0,NA,0,NA
"1554","2998-1","Stena Line Ferry",1998,"Promotional","Miscellaneous","Ferries","Normal","Box",0,"Promotional",197,1,141,0,NA,0,NA
"1555","3012-1","Space Hover",1998,"Space","Action/Adventure","UFO","Normal","Box",0,"Promotional",20,1,530,0,NA,0,NA
"1556","3013-1","Space Jet",1998,"Space","Action/Adventure","Spyrius","Normal","Box",0,"Promotional",23,1,333,0,NA,0,NA
"1557","3014-1","Ice Planet Scooter",1998,"Space","Action/Adventure","Ice Planet 2002","Normal","Box",0,"Promotional",19,1,443,0,NA,0,NA
"1558","3015-1","Space Police Car",1998,"Space","Action/Adventure","Space Police 2","Normal","Polybag",0,"Promotional",23,1,302,0,NA,0,NA
"1559","3016-1","Master and Heavy Gun",1998,"Castle","Historical","Ninja","Normal","Polybag",0,"Promotional",24,1,255,0,NA,0,NA
"1560","3017-1","Ninpo Water Spider",1998,"Castle","Historical","Ninja","Normal","Polybag",1,"Promotional",25,1,363,0,NA,2,23.51
"1561","3018-1","LEGO Shogun Go!",1998,"Castle","Historical","Ninja","Normal","Polybag",0,"Promotional",25,1,265,0,NA,0,NA
"1562","3019-1","Ninpo Big Bat",1998,"Castle","Historical","Ninja","Normal","Polybag",1,"Promotional",22,1,553,0,NA,1,14.95
"1563","3020-1","Jones' Raft",1998,"Adventurers","Historical","Desert","Normal","Polybag",0,"Promotional",18,1,279,0,NA,0,NA
"1564","3021-1","King Farao Third",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Promotional",17,1,350,0,NA,0,NA
"1565","3022-1","Harry Cane's Airplane",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Promotional",23,1,225,0,NA,0,NA
"1566","3023-1","Sly Boot's Car",1998,"Adventurers","Historical","Desert","Normal","Polybag",0,"Promotional",24,1,230,0,NA,0,NA
"1567","3029-1","Limited Edition Silver Duplo Bucket",1998,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",71,1,32,0,NA,0,NA
"1568","3038-1","Super Challenge",1998,"Technic","Technical","Competition","Normal","Box",0,"Retail - limited",366,2,314,0,NA,0,NA
"1569","3040-1","Challenger Set 200",1998,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",153,1,87,0,NA,0,NA
"1570","3047-1","Halloween Bucket",1998,"Freestyle","Basic",NA,"Normal","Bucket",0,"Retail - limited",251,1,145,0,NA,0,NA
"1571","3055-1","Adventurers Car",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Promotional",16,1,647,0,NA,0,NA
"1572","3056-1","Go-Kart",1998,"Town","Modern day","Racing","Normal","Box",0,"Promotional",22,1,303,0,NA,0,NA
"1573","3103-1","Christian in Blue Blazer",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",9,1,39,0,NA,0,NA
"1574","3104-1","'Ashley' / 'Caroline'",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",7,1,31,0,NA,0,NA
"1575","3105-1","Emma in Flower Dress",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",8,1,26,0,NA,0,NA
"1576","3106-1","Marie in Rainbow Skirt",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",10,1,29,0,NA,0,NA
"1577","3107-1","Andrea in Sun Dress",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",8,1,26,0,NA,0,NA
"1578","3112-1","Baby's Nursery",1998,"Scala","Girls","Dolls","Normal","{Not specified}",1,"{Not specified}",32,1,56,0,NA,0,NA
"1579","3116-1","Cool Ice Cream Café",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",65,1,62,0,NA,0,NA
"1580","3117-1","SCALA Flashy Pool",1998,"Scala","Girls","Dolls","Normal","{Not specified}",1,"{Not specified}",83,2,73,0,NA,0,NA
"1581","3118-1","Fun Fashion Boutique",1998,"Scala","Girls","Dolls","Normal","{Not specified}",1,"{Not specified}",119,1,62,0,NA,0,NA
"1582","3119-1","Sunshine Home",1998,"Scala","Girls","Dolls","Normal","{Not specified}",1,"{Not specified}",168,3,90,0,NA,0,NA
"1583","3204-1","Auntie Jane and Cousin Sophie",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",27,2,23,0,NA,0,NA
"1584","3205-1","Julie's Picnic Lunch",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",26,1,28,0,NA,0,NA
"1585","3206-1","Ashley's Snack Time",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",18,1,20,0,NA,0,NA
"1586","3220-1","Christian with Gifts",1998,"Scala","Girls","Dolls","Normal","{Not specified}",0,"{Not specified}",16,1,26,0,NA,1,45
"1587","3225-1","Classic Train",1998,"Trains","Modern day","9V","Normal","Box",1,"Retail - limited",281,3,536,0,NA,0,NA
"1588","3226-1","Cars and Planes Set",1998,"Freestyle","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",311,2,48,0,NA,0,NA
"1589","3303-1","Goals and Linesmen",1998,"Town","Modern day","Football","Normal","Box",1,"Retail - limited",48,3,769,3.2,NA,0,NA
"1590","3304-1","Dutch Footballer",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",4,1,472,0,NA,2,5.99
"1591","3305-1","World Team / Scottish Footballer",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",4,1,517,3.6,NA,0,NA
"1592","3306-1","Goalkeepers",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",8,2,385,0,NA,1,14.9312
"1593","3308-1","Side Stand",1998,"Town","Modern day","Football","Normal","Box",0,"Retail - limited",84,3,483,0,NA,1,35
"1594","3309-1","Head Stand",1998,"Town","Modern day","Football","Normal","Box",0,"Retail - limited",96,3,540,0,NA,1,45
"1595","3310-1","Press Box",1998,"Town","Modern day","Football","Normal","Box",1,"Retail - limited",93,2,599,0,NA,0,NA
"1596","3311-1","Television Tower",1998,"Town","Modern day","Football","Normal","Box",1,"Retail - limited",99,2,465,0,NA,1,42
"1597","3312-1","Paramedic Unit",1998,"Town","Modern day","Football","Normal","Box",1,"Retail - limited",78,2,438,0,NA,0,NA
"1598","3313-1","Lighting Towers",1998,"Town","Modern day","Football","Normal","Box",0,"Retail - limited",96,1,577,0,NA,0,NA
"1599","3314-1","Police Unit",1998,"Town","Modern day","Football","Normal","Box",1,"Retail - limited",143,4,508,0,NA,1,100
"1600","3317-1","German Footballer",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",4,1,156,0,NA,9,4.8843
"1601","3318-1","English Footballer",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",4,1,117,0,NA,0,NA
"1602","3320-1","Austrian Footballer",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",4,1,61,0,NA,2,6.532
"1603","3323-1","German Footballer and Ball",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",5,1,38,0,NA,0,NA
"1604","3324-1","World Footballer and Ball",1998,"Town","Modern day","Football","Normal","Polybag",0,"Promotional",5,1,93,0,NA,0,NA
"1605","3442-1","LEGOLAND California Truck",1998,"Town","Modern day","Vehicles","Normal","Box",0,"LEGO exclusive",106,1,862,4.3,NA,0,NA
"1606","3762-1","Limited Edition Duplo Bucket",1998,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",70,1,18,0,NA,0,NA
"1607","4221-1","Basic Building Set, 5+",1998,"Basic","Basic",NA,"Normal","Box",0,"Retail",61,1,206,0,NA,0,NA
"1608","4222-1","Basic Box 5+",1998,"Basic","Basic",NA,"Normal","Box",0,"Retail",355,2,160,0,NA,0,NA
"1609","4224-1","My Home Bucket",1998,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",359,2,66,0,NA,0,NA
"1610","4225-1","Challenger Set 350",1998,"Basic","Basic",NA,"Normal","Box",0,"Retail",242,1,141,0,NA,0,NA
"1611","4226-1","Freestyle Bucket",1998,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",508,2,39,0,NA,0,NA
"1612","4239-1","Trial Size Bag 5+",1998,"Freestyle","Basic",NA,"Normal","Polybag",0,"{Not specified}",37,1,80,0,NA,0,NA
"1613","4254-1","Play Table with Cars and Planes",1998,"Freestyle","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",305,2,55,0,NA,0,NA
"1614","4274-1","Play Desk Blue",1998,"Freestyle","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",509,1,41,0,NA,0,NA
"1615","4304-1","Chopper Cop",1998,"Town","Modern day","Special","Normal","Box",0,"Promotional",17,1,680,0,NA,0,NA
"1616","4305-1","Cyborg Scout",1998,"Space","Action/Adventure","UFO","Normal","Box",0,"Promotional",36,1,800,0,NA,0,NA
"1617","5383-1","Castle Accessories",1998,"Service Packs","Miscellaneous","Castle","Normal","Polybag",0,"LEGO exclusive",34,1,84,0,NA,0,NA
"1618","5600-1","Radio Control Racer",1998,"Racers","Racing",NA,"Normal","Box",1,"Retail",298,1,959,3.6,NA,3,175
"1619","5841-1","Beach Fun",1998,"Belville","Girls",NA,"Normal","{Not specified}",0,"{Not specified}",41,1,173,0,NA,0,NA
"1620","5844-1","Dolphin Windsurfer",1998,"Belville","Girls",NA,"Normal","{Not specified}",0,"{Not specified}",16,1,220,0,NA,0,NA
"1621","5845-1","Dolphin Show",1998,"Belville","Girls",NA,"Normal","{Not specified}",1,"{Not specified}",50,1,182,0,NA,0,NA
"1622","5846-1","Desert Island",1998,"Belville","Girls",NA,"Normal","{Not specified}",0,"{Not specified}",87,2,146,0,NA,0,NA
"1623","5847-1","Surfer's Paradise",1998,"Belville","Girls",NA,"Normal","{Not specified}",0,"{Not specified}",130,3,121,0,NA,0,NA
"1624","5848-1","The Belville Luxury Cruiser",1998,"Belville","Girls",NA,"Normal","{Not specified}",1,"{Not specified}",223,3,161,0,NA,0,NA
"1625","5900-1","Adventurer - Johnny Thunder",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Retail",13,1,1630,3.6,NA,0,NA
"1626","5909-1","Treasure Raiders",1998,"Adventurers","Historical","Desert","Normal","Box",0,"Retail",197,5,677,4.1,NA,0,NA
"1627","5918-1","Scorpion Tracker",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",35,1,6778,4.1,NA,7,54.471
"1628","5919-1","The Valley of the Kings",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail - limited",164,3,1039,4.1,NA,0,NA
"1629","5928-1","Bi-Wing Baron",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",70,1,5115,4.1,NA,1,67.5
"1630","5938-1","Oasis Ambush",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",77,3,5383,4.2,NA,3,70
"1631","5948-1","Desert Expedition",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",196,5,856,4.5,NA,0,NA
"1632","5958-1","Mummy's Tomb",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail - limited",260,4,2210,4.2,NA,1,282.9375
"1633","5978-1","Sphinx Secret Surprise",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",347,7,3758,4.7,NA,0,NA
"1634","5988-1","The Temple of Anubis",1998,"Adventurers","Historical","Desert","Normal","Box",1,"Retail",711,10,3275,4.6,NA,0,NA
"1635","6013-1","Samurai Swordsman",1998,"Castle","Historical","Ninja","Normal","Box",0,"Retail",13,1,2405,4,NA,0,NA
"1636","6028-1","Treasure Chest",1998,"Castle","Historical","Fright Knights","Normal","Box",1,"Retail",22,1,1143,3.6,NA,0,NA
"1637","6029-1","Treasure Guard",1998,"Castle","Historical","Fright Knights","Normal","Polybag",0,"Retail - limited",22,1,350,0,NA,1,44.99
"1638","6031-1","Fright Force",1998,"Castle","Historical","Fright Knights","Normal","Box",0,"Retail",30,4,901,4.3,NA,0,NA
"1639","6033-1","Treasure Transport",1998,"Castle","Historical","Ninja","Normal","Box",1,"Retail",51,3,2259,4,NA,1,42
"1640","6045-1","Ninja Surprise",1998,"Castle","Historical","Ninja","Normal","Box",1,"Retail",112,3,2605,3.9,NA,0,NA
"1641","6083-2","Samurai Stronghold",1998,"Castle","Historical","Ninja","Normal","Box",0,"Retail",195,3,2023,4.1,NA,1,149
"1642","6088-1","Robber's Retreat",1998,"Castle","Historical","Ninja","Normal","Box",1,"Retail",273,4,1699,3.8,NA,0,NA
"1643","6089-1","Stone Tower Bridge",1998,"Castle","Historical","Ninja","Normal","Box",1,"Retail",409,5,1342,4.3,NA,0,NA
"1644","6093-1","Flying Ninja Fortress",1998,"Castle","Historical","Ninja","Normal","Box",1,"Retail",694,9,1466,4.5,NA,1,240
"1645","6100-1","Aqua Dart",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",1,"Retail",24,1,1198,2.9,NA,0,NA
"1646","6107-1","Recon Ray",1998,"Aquazone","Action/Adventure","Stingrays","Normal","Box",0,"Retail - limited",17,1,2036,3.5,NA,0,NA
"1647","6109-1","Sea Creeper",1998,"Aquazone","Action/Adventure","Stingrays","Normal","Box",0,"Retail - limited",79,1,1217,3.7,NA,0,NA
"1648","6110-1","Solo Sub",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",1,"Retail",25,1,2619,3.3,NA,2,36
"1649","6140-1","Crab",1998,"Aquazone","Action/Adventure","Stingrays","Normal","Box",1,"Retail",78,1,1002,3.6,NA,0,NA
"1650","6150-1","Crystal Detector",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",1,"Retail",104,1,1008,4,NA,1,75
"1651","6159-1","Crystal Detector",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",0,"Unknown",104,1,229,0,NA,0,NA
"1652","6160-1","Sea Scorpion",1998,"Aquazone","Action/Adventure","Stingrays","Normal","Box",1,"Retail",301,3,1337,4.1,NA,2,220
"1653","6180-1","Hydro Search Sub",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",1,"Retail",297,4,1002,4.3,NA,1,100
"1654","6198-1","Sting Ray Stormer",1998,"Aquazone","Action/Adventure","Stingrays","Normal","Box",1,"Retail",408,4,868,4.3,NA,0,NA
"1655","6199-1","Hydro Crystalation Station",1998,"Aquazone","Action/Adventure","Hydronauts","Normal","Box",1,"Retail",482,5,761,0,NA,0,NA
"1656","6324-1","Chopper Cop",1998,"Town","Modern day","Police","Normal","Box",1,"Retail",17,1,3133,3.1,NA,0,NA
"1657","6325-1","Package Pick-Up",1998,"Town","Modern day","Vehicles","Normal","Box",1,"Retail",28,1,1757,2.9,NA,1,21.5
"1658","6326-1","Town Folk",1998,"Town","Modern day","Accessories","Normal","Box",0,"Retail",35,6,1295,3.9,NA,0,NA
"1659","6327-1","Turbo Champ",1998,"Town","Modern day","Vehicles","Normal","Box",3,"Retail",48,2,1660,3.2,NA,0,NA
"1660","6328-1","Helicopter Transport",1998,"Town","Modern day","Police","Normal","Box",3,"Retail",102,2,1698,2.7,NA,0,NA
"1661","6329-1","Truck Stop",1998,"Town","Modern day","City","Normal","Box",4,"Retail",137,3,603,0,NA,0,NA
"1662","6330-1","Cargo Center",1998,"Town","Modern day","City","Normal","Box",1,"Retail",228,5,463,0,NA,0,NA
"1663","6332-1","Command Post Central",1998,"Town","Modern day","Police","Normal","Box",7,"Retail",270,7,1358,3.5,NA,0,NA
"1664","6333-1","Race and Chase",1998,"Town","Modern day","Vehicles","Normal","Box",0,"Retail - limited",50,2,478,0,NA,0,NA
"1665","6415-1","Res-Q Jet-Ski",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",18,1,1770,3.3,NA,0,NA
"1666","6420-1","Mail Carrier",1998,"Town","Modern day","Postal","Normal","Box",0,"Retail",12,1,1697,3.9,NA,0,NA
"1667","6422-1","Telephone Repair",1998,"Town","Modern day","Maintenance","Normal","Box",2,"Retail",43,1,1840,3,NA,0,NA
"1668","6424-1","Rig Racers",1998,"Town","Modern day","Vehicles","Normal","Box",3,"Retail",101,3,603,3.4,NA,0,NA
"1669","6426-1","Super Cycle Center",1998,"Town","Modern day","Race","Normal","Box",4,"Retail",152,4,1045,3.5,NA,0,NA
"1670","6428-1","Wave Saver",1998,"Town","Modern day","Res-Q","Normal","Polybag",0,"Retail - limited",18,1,557,0,NA,1,9
"1671","6431-1","Road Rescue",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",48,1,3322,3.4,NA,1,17.997
"1672","6445-1","Emergency Evac",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",101,1,4650,3.9,NA,1,40
"1673","6451-1","River Response",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",153,3,2566,3.9,NA,0,NA
"1674","6462-1","Aerial Recovery",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",194,3,3033,4.1,NA,0,NA
"1675","6473-1","Res-Q Cruiser",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",296,3,1676,4,NA,0,NA
"1676","6479-1","Emergency Response Center",1998,"Town","Modern day","Res-Q","Normal","Box",1,"Retail",423,5,1290,4.2,NA,0,NA
"1677","6567-1","Speed Splasher",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",28,1,3110,3.6,NA,3,10
"1678","6568-1","Drag Race Rally",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",292,4,766,3.9,NA,0,NA
"1679","6572-1","Wind Runners",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",52,2,2300,3.5,NA,1,14.99
"1680","6580-1","Land Jet 7",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",109,2,2159,3.5,NA,0,NA
"1681","6582-1","Daredevil Flight Squad",1998,"Town","Modern day","Extreme Team","Normal","Box",0,"Retail - limited",287,3,763,0,NA,0,NA
"1682","6584-1","Extreme Team Challenge",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",350,4,1091,4.2,NA,0,NA
"1683","6585-1","Hang-Glider",1998,"Town","Modern day","Extreme Team","Normal","Box",1,"Retail",19,1,1562,3.4,NA,0,NA
"1684","6589-1","Radical Racer",1998,"Town","Modern day","Extreme Team","Normal","Box",0,"Retail - limited",82,1,590,0,NA,1,27.5
"1685","6817-1","Beta Buzzer",1998,"Space","Action/Adventure","Insectoids","Normal","Box",0,"Retail",32,1,2524,3.8,NA,2,15
"1686","6837-1","Cosmic Creeper",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",58,1,2426,3.6,NA,0,NA
"1687","6901-2","Space Plane",1998,"Space","Action/Adventure","UFO","Normal","Box",0,"Retail",19,1,1188,3.3,NA,0,NA
"1688","6902-1","Space Plane",1998,"Space","Action/Adventure","UFO","Normal","Polybag",0,"Retail - limited",19,1,478,0,NA,0,NA
"1689","6903-1","Bug Blaster",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",25,1,3098,3.6,NA,0,NA
"1690","6905-1","Bi-Wing Blaster",1998,"Space","Action/Adventure","Insectoids","Normal","Box",0,"Retail",114,2,1015,3.9,NA,0,NA
"1691","6907-1","Sonic Stinger",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",96,1,2023,4,NA,0,NA
"1692","6909-1","Sonic Stinger (Promotional Pack)",1998,"Space","Action/Adventure","Insectoids","Normal","Box",0,"Retail - limited",96,1,402,0,NA,1,250
"1693","6919-1","Planetary Prowler",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",250,2,1576,4.3,NA,0,NA
"1694","6969-1","Celestial Stinger",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",252,3,1472,4.2,NA,0,NA
"1695","6977-1","Arachnoid Star Base",1998,"Space","Action/Adventure","Insectoids","Normal","Box",1,"Retail",437,4,1246,4.6,NA,0,NA
"1696","8233-1","Blue Thunder vs. The Stinger",1998,"Technic","Technical","Competition","Normal","Box",1,"Retail",119,1,1093,0,NA,0,NA
"1697","8239-1","Cyber Slam Spider",1998,"Technic","Technical","Competition","Normal","Box",0,"Retail",119,1,420,0,NA,0,NA
"1698","8245-1","Robot's Revenge",1998,"Technic","Technical","Competition","Normal","Box",1,"Retail",223,1,670,0,NA,0,NA
"1699","8248-1","Forklift",1998,"Technic","Technical",NA,"Normal","Box",1,"Retail",231,1,879,0,NA,0,NA
"1700","8257-1","Cyber Strikers",1998,"Technic","Technical","Competition","Normal","Box",0,"Retail",367,2,1285,3.8,NA,0,NA
"1701","8266-1","Blue Flash Versus The Arachnophob",1998,"Technic","Technical","Competition","Normal","Box",1,"Retail",366,2,425,0,NA,0,NA
"1702","8482-1","CyberMaster",1998,"Technic","Technical","Competition","Normal","Box",0,"Retail",889,1,550,0,NA,0,NA
"1703","8483-1","CyberMaster",1998,"Technic","Technical",NA,"Normal","Other",0,"Retail - limited",894,1,183,0,NA,0,NA
